H1N1,temp,prec,humi,popd,gdpd,rdds,sensepop,urbanpop,medicost,Georegion
0.59,14.557,30.858,-62.4356,2.95,0.0136,0.01,27.1993,44.47,86.1034,"W"
0.59,11.558,70.256,-55.9304,19.36,0.0641,10.65,27.1993,44.47,86.1034,"W"
0.59,7.535,146.449,-51.5904,20.47,0.021,15.36,27.1993,44.47,86.1034,"W"
0.59,2.898,259.348,-57.0804,7.44,0.0137,10.86,27.1993,44.47,86.1034,"W"
0.59,3.041,242.266,-55.1543,2.78,0.0111,4,27.1993,44.47,86.1034,"W"
0.59,9.477,71.102,-55.0366,1.28,8e-04,3.55,27.1993,44.47,86.1034,"W"
0.59,12.156,32.993,-58.5279,0.05,0,0,27.1993,44.47,86.1034,"W"
0.79,4.395,193.866,-42.0548,0.2,0,1.97,22.2821,58.71,95.1002,"W"
0.79,3.574,201.038,-41.7604,0.2,0,3.45,22.2821,58.71,95.1002,"W"
0.79,2.515,216.512,-40.926,0.57,0,4.94,22.2821,58.71,95.1002,"W"
0.79,2.185,221.753,-36.4148,0.77,0.0093,4.41,22.2821,58.71,95.1002,"W"
0.79,2.167,233.48,-33.781,0.54,0,4.39,22.2821,58.71,95.1002,"W"
0.79,2.131,257.865,-33.9318,1.01,0.0032,2.02,22.2821,58.71,95.1002,"W"
0.79,2.286,276.046,-32.8435,1.76,9e-04,0.2,22.2821,58.71,95.1002,"W"
0.79,2.829,279.721,-28.1783,5.72,0.0192,3.81,22.2821,58.71,95.1002,"W"
0.79,2.101,321.961,-22.1708,1.34,0.0117,3.7,22.2821,58.71,95.1002,"W"
0.79,1.766,359.947,-18.9702,4.06,0.0748,4.51,22.2821,58.71,95.1002,"W"
0.79,1.644,407.702,-18.9371,17.54,8e-04,5.4,22.2821,58.71,95.1002,"W"
0.79,2.018,456.197,-19.1791,9.31,0.0232,6.83,22.2821,58.71,95.1002,"W"
0.79,4.52,437.751,-20.4735,44.06,0.183,9.45,22.2821,58.71,95.1002,"W"
0.79,5.489,431.855,-22.3483,27.65,0.069,9.35,22.2821,58.71,95.1002,"W"
0.79,6.553,408.013,-23.9568,12.43,0.0296,6.52,22.2821,58.71,95.1002,"W"
0.79,7.192,383.518,-25.1972,14.83,0.0592,7.53,22.2821,58.71,95.1002,"W"
0.79,7.108,361.974,-26.2884,39.61,0.2605,13.24,22.2821,58.71,95.1002,"W"
0.79,6.81,371.465,-24.5814,64.55,0.0971,14.31,22.2821,58.71,95.1002,"W"
0.79,6.492,422.881,-19.3935,84.49,0.366,17.32,22.2821,58.71,95.1002,"W"
0.48,6.197,504.517,-13.8325,90.3,0.4929,20,21.4119,54.2,79.9357,"N"
0.48,5.944,602.049,-6.0983,148.07,0.6978,21.15,21.4119,54.2,79.9357,"N"
0.48,5.693,704.765,1.5908,304.43,1.2375,34.8,21.4119,54.2,79.9357,"N"
0.48,5.355,803.159,5.487,733.05,7.3934,89.92,21.4119,54.2,79.9357,"N"
0.48,5.189,891.642,10.9456,172.28,0.646,30.71,21.4119,54.2,79.9357,"N"
0.48,4.191,988.229,17.7878,91.95,0.4322,17.37,21.4119,54.2,79.9357,"N"
0.48,4.505,982.935,20.1367,39.42,0.1231,15.88,21.4119,54.2,79.9357,"N"
0.48,2.824,951.611,19.8057,23.89,0.1192,3.95,21.4119,54.2,79.9357,"N"
0.48,3.441,825.172,15.5876,126.16,0.6087,24.77,21.4119,54.2,79.9357,"N"
0.48,3.805,748.76,4.5689,49.23,0.2313,15.54,21.4119,54.2,79.9357,"N"
0.48,4.922,703.489,-1.6125,257.56,1.3767,36.32,21.4119,54.2,79.9357,"N"
0.59,-1.319,399.125,-50.1825,1.83,0.0067,2.39,27.1993,44.47,86.1034,"W"
0.59,0.948,386.124,-50.7222,3.48,0.0134,3.17,27.1993,44.47,86.1034,"W"
0.59,11.514,121.886,-52.0849,48.51,0.3258,11.44,27.1993,44.47,86.1034,"W"
0.59,13.464,99.766,-53.6762,468.85,1.918,53.25,27.1993,44.47,86.1034,"W"
0.59,13.329,113.695,-54.0424,156.05,0.5631,26.65,27.1993,44.47,86.1034,"W"
0.59,13.121,131.017,-54.2551,89.6,0.2644,28.63,27.1993,44.47,86.1034,"W"
0.59,11.839,179.905,-54.485,21.48,0.0659,13.77,27.1993,44.47,86.1034,"W"
0.59,11.769,195.491,-52.446,5.54,0.0151,4.05,27.1993,44.47,86.1034,"W"
0.59,11.174,224.197,-54.4471,1.44,0.0061,2.72,27.1993,44.47,86.1034,"W"
0.59,12.006,205.405,-54.9121,5.61,0.0267,4.29,27.1993,44.47,86.1034,"W"
0.59,12.78,182.891,-61.2479,4.83,0.0164,4.27,27.1993,44.47,86.1034,"W"
0.59,12.836,174.272,-60.203,27.52,0.1497,14.03,27.1993,44.47,86.1034,"W"
0.59,12.649,157.337,-56.3385,110.44,0.4005,28.67,27.1993,44.47,86.1034,"W"
0.59,12.221,133.697,-56.0159,6.08,0.0084,4.46,27.1993,44.47,86.1034,"W"
0.59,12.131,109.787,-53.5867,4.86,0.0105,0,27.1993,44.47,86.1034,"W"
0.59,12.131,95.177,-52.4092,0.24,0.006,0.28,27.1993,44.47,86.1034,"W"
0.59,12.158,87.863,-53.1036,113.64,0.5877,24.59,27.1993,44.47,86.1034,"W"
0.59,12.295,88.08,-54.2646,109.71,0.3926,21.28,27.1993,44.47,86.1034,"W"
0.59,12.665,88.674,-53.5365,6.08,0.0126,2.24,27.1993,44.47,86.1034,"W"
0.59,12.575,94.086,-52.6453,36.33,0.1382,13.59,27.1993,44.47,86.1034,"W"
0.59,11.936,91.863,-52.0187,8.44,0.0324,5.6,27.1993,44.47,86.1034,"W"
0.59,9.209,142.243,-53.0686,7.31,0.0312,5.35,27.1993,44.47,86.1034,"W"
0.59,5.297,243.528,-52.7441,18.31,0.053,2.21,27.1993,44.47,86.1034,"W"
0.59,9.642,126.925,-52.8322,67.8,0.1869,28.98,27.1993,44.47,86.1034,"W"
0.59,7.156,218.19,-48.2921,40.79,0.1082,21.58,27.1993,44.47,86.1034,"W"
0.59,3.282,344.301,-40.3739,4.68,0.0159,5.32,27.1993,44.47,86.1034,"W"
0.59,6.776,253.712,-50.0401,6.36,0.0543,1.18,27.1993,44.47,86.1034,"W"
0.59,13.55,88.792,-58.6467,22.47,0.1325,14.6,27.1993,44.47,86.1034,"W"
0.59,15.999,39.68,-58.9612,87.14,0.2646,25.22,27.1993,44.47,86.1034,"W"
0.59,13.901,84.892,-58.5593,50.06,0.1589,16.28,27.1993,44.47,86.1034,"W"
0.59,11.185,152.632,-53.6762,35.63,0.1031,13.55,27.1993,44.47,86.1034,"W"
0.59,11.055,148.612,-50.003,6.06,0.0182,8.11,27.1993,44.47,86.1034,"W"
0.59,10.815,139.492,-54.1858,2.58,0.0109,5.6,27.1993,44.47,86.1034,"W"
0.59,9.266,155.885,-54.8294,9.29,0.0069,4.97,27.1993,44.47,86.1034,"W"
0.59,4.837,248.331,-45.7284,6.64,0.0666,4.51,27.1993,44.47,86.1034,"W"
0.59,2.492,286.653,-39.3711,20.38,0.0705,10.44,27.1993,44.47,86.1034,"W"
0.59,1.273,313.113,-75.508,1.79,0,5.54,27.1993,44.47,86.1034,"W"
0.59,8.408,123.9,-83.949,1.05,0.008,2.67,27.1993,44.47,86.1034,"W"
0.59,11.992,50.074,-63.0412,3.78,0.0144,2.88,27.1993,44.47,86.1034,"W"
0.59,11.559,56.575,-60.1484,0,0,0,27.1993,44.47,86.1034,"W"
0.79,3.435,212.972,-40.9998,0.2,2e-04,4.8,22.2821,58.71,95.1002,"W"
0.79,0.496,286.378,-34.1381,0.71,0.0124,5.34,22.2821,58.71,95.1002,"W"
0.79,0.861,293.863,-34.487,0.74,0.0033,5.85,22.2821,58.71,95.1002,"W"
0.79,1.976,281.657,-33.7557,1.45,0.0106,4.55,22.2821,58.71,95.1002,"W"
0.79,2.796,277.33,-29.8683,0.86,0.0011,6.35,22.2821,58.71,95.1002,"W"
0.79,2.023,321.126,-25.0695,0.96,0.0044,0.19,22.2821,58.71,95.1002,"W"
0.79,1.733,357.788,-20.8324,1.55,4e-04,3.88,22.2821,58.71,95.1002,"W"
0.79,1.518,406.701,-18.8482,3.22,0.0026,4.66,22.2821,58.71,95.1002,"W"
0.79,1.496,462.167,-15.8547,2.74,0.0315,9.73,22.2821,58.71,95.1002,"W"
0.79,2.37,487.537,-17.7443,13.39,0.0206,2.9,22.2821,58.71,95.1002,"W"
0.79,4.501,457.198,-20.8647,6.78,0.057,3.91,22.2821,58.71,95.1002,"W"
0.79,5.757,444.769,-22.675,35.68,0.0882,15.62,22.2821,58.71,95.1002,"W"
0.79,7.113,401.611,-23.2618,30.92,0.2177,14.62,22.2821,58.71,95.1002,"W"
0.79,6.965,367.938,-24.2883,18.27,0.1684,3.6,22.2821,58.71,95.1002,"W"
0.48,6.385,365.204,-23.1126,25.87,0.0977,8,21.4119,54.2,79.9357,"N"
0.79,5.892,396.834,-19.629,52.84,0.2446,16.99,22.2821,58.71,95.1002,"W"
0.48,5.588,460.007,-16.4381,77.81,0.3377,15.5,21.4119,54.2,79.9357,"N"
0.48,5.318,548.251,-12.105,152.17,0.6373,27.46,21.4119,54.2,79.9357,"N"
0.48,5.351,635.829,-3.6897,161.46,0.6774,24.01,21.4119,54.2,79.9357,"N"
0.48,5.352,727.68,-0.1765,1068.87,1.3747,103.93,21.4119,54.2,79.9357,"N"
0.48,5.235,823.134,6.5558,221.4,0.9612,31.63,21.4119,54.2,79.9357,"N"
0.48,4.929,899.8,14.2284,828.87,3.5136,72.61,21.4119,54.2,79.9357,"N"
0.48,3.847,938.476,18.1475,113.75,0.4919,24.58,21.4119,54.2,79.9357,"N"
0.48,3.418,878.098,18.1196,40.04,0.1349,10.6,21.4119,54.2,79.9357,"N"
0.48,3.603,780.514,12.9115,30.11,0.1305,13.89,21.4119,54.2,79.9357,"N"
0.04,2.48,769.432,3.4077,10.11,0.021,1.37,20.9219,57.4,60.1877,"N"
0.48,4.081,719.893,-1.6877,64.78,0.4351,13.9,21.4119,54.2,79.9357,"N"
0.48,2.845,755.03,-0.4415,8.49,0.0057,5.05,21.4119,54.2,79.9357,"N"
0.48,1.901,776.254,1.7514,5.53,0.0405,2.43,21.4119,54.2,79.9357,"N"
0.59,-3.506,411.813,-49.227,0.39,0.0016,0,27.1993,44.47,86.1034,"W"
0.59,-1.457,400.49,-48.4869,0.67,0.0022,0.47,27.1993,44.47,86.1034,"W"
0.59,3.788,296.93,-47.218,5.16,0.0194,2.61,27.1993,44.47,86.1034,"W"
0.59,10.73,133.635,-46.1801,24.59,0.0979,9.54,27.1993,44.47,86.1034,"W"
0.59,10.709,145.743,-50.9717,88.64,0.3027,21.49,27.1993,44.47,86.1034,"W"
0.59,10.85,148.572,-52.8743,65.89,0.2526,16.32,27.1993,44.47,86.1034,"W"
0.59,10.304,172.959,-51.6039,5.66,0.0173,5.85,27.1993,44.47,86.1034,"W"
0.59,9.934,202.217,-51.327,1.5,0.002,2.11,27.1993,44.47,86.1034,"W"
0.59,8.422,272.2,-47.6982,0.62,0.0146,0.02,27.1993,44.47,86.1034,"W"
0.59,7.575,324.543,-44.6079,4.78,0.0049,0,27.1993,44.47,86.1034,"W"
0.59,7.855,332.185,-45.5329,7.82,0.0351,1.36,27.1993,44.47,86.1034,"W"
0.59,7.89,331.724,-50.3657,14.66,0.0552,1.19,27.1993,44.47,86.1034,"W"
0.59,10.45,247.858,-53.9433,22.54,0.1006,7.01,27.1993,44.47,86.1034,"W"
0.59,11.958,185.601,-54.2805,255.57,0.891,43.04,27.1993,44.47,86.1034,"W"
0.59,11.341,175.551,-54.1019,24.55,0.0588,11.72,27.1993,44.47,86.1034,"W"
0.59,10.806,167.145,-52.1811,5.99,0.0316,6.04,27.1993,44.47,86.1034,"W"
0.59,10.503,158.417,-49.7401,32.56,0.1789,12.38,27.1993,44.47,86.1034,"W"
0.59,10.484,150.372,-50.7064,49.82,0.1245,12.8,27.1993,44.47,86.1034,"W"
0.59,9.691,171.271,-53.2429,110.35,0.3531,22.48,27.1993,44.47,86.1034,"W"
0.59,7.908,216.262,-50.9737,8.88,0.02,3.12,27.1993,44.47,86.1034,"W"
0.59,5.516,261.829,-46.7154,2.39,0.0083,0.09,27.1993,44.47,86.1034,"W"
0.59,1.732,333.751,-43.8431,5.76,0.02,0,27.1993,44.47,86.1034,"W"
0.59,-1.501,408.32,-44.1225,1.57,0.0056,0,27.1993,44.47,86.1034,"W"
0.59,-1.358,418.887,-47.1285,3.04,0.0086,0,27.1993,44.47,86.1034,"W"
0.59,1.753,363.972,-41.063,1.56,0.0184,2.42,27.1993,44.47,86.1034,"W"
0.59,-0.429,480.224,-17.8227,2.6,0.0109,4.1,27.1993,44.47,86.1034,"W"
0.59,-1.253,540.547,5.9687,2.57,0.0046,2.84,27.1993,44.47,86.1034,"W"
0.59,5.699,343.043,-24.8938,7.92,0,5.85,27.1993,44.47,86.1034,"W"
0.59,9.786,226.974,-52.5693,10.6,0.0284,11.39,27.1993,44.47,86.1034,"W"
0.59,7.249,303.818,-54.1797,5.66,0.0203,5.99,27.1993,44.47,86.1034,"W"
0.59,1.429,473.446,-44.4989,9.73,0.0438,1.16,27.1993,44.47,86.1034,"W"
0.59,1.349,467.153,-32.3309,9.87,0.0345,2.51,27.1993,44.47,86.1034,"W"
0.59,3.499,386.968,-31.7713,3.78,0.0125,2.99,27.1993,44.47,86.1034,"W"
0.59,6.591,267.76,-45.2753,1.91,0.0044,2.72,27.1993,44.47,86.1034,"W"
0.59,5.559,263.485,-51.2409,1.92,0.005,5.17,27.1993,44.47,86.1034,"W"
0.59,4.445,259.226,-48.9438,1.74,0.0043,2.36,27.1993,44.47,86.1034,"W"
0.59,5.448,204.811,-54.0226,3.61,5e-04,3.42,27.1993,44.47,86.1034,"W"
0.59,7.049,161.229,-90.7621,0.58,0.0038,3.97,27.1993,44.47,86.1034,"W"
0.59,10.579,87.188,-100.4844,0.17,8e-04,1.05,27.1993,44.47,86.1034,"W"
0.59,10.42,90.493,-75.689,0,0,0,27.1993,44.47,86.1034,"W"
0.79,0.085,326.222,-33.6666,0.69,0.0026,6.1,22.2821,58.71,95.1002,"W"
0.79,1.065,318.052,-32.5114,1.02,1e-04,6.02,22.2821,58.71,95.1002,"W"
0.79,2.307,300.272,-29.6889,0.66,0.0099,0.44,22.2821,58.71,95.1002,"W"
0.79,1.881,332.472,-28.5092,12.7,0.1019,5.58,22.2821,58.71,95.1002,"W"
0.79,1.735,362.928,-24.7818,4.81,1e-04,1.21,22.2821,58.71,95.1002,"W"
0.79,1.678,399.519,-19.4874,1.19,0.0039,0.68,22.2821,58.71,95.1002,"W"
0.79,1.417,448.91,-16.9209,3.86,0.0044,1.26,22.2821,58.71,95.1002,"W"
0.79,1.315,491.343,-17.2898,2.54,0.0015,0.1,22.2821,58.71,95.1002,"W"
0.79,2.438,493.232,-19.3345,5.91,0.0354,2.61,22.2821,58.71,95.1002,"W"
0.79,4.392,466.034,-21.1379,9.63,0,5.14,22.2821,58.71,95.1002,"W"
0.79,6.225,419.382,-21.173,42.59,0.422,13.75,22.2821,58.71,95.1002,"W"
0.79,6.615,387.821,-20.8772,34.52,0.0707,7.18,22.2821,58.71,95.1002,"W"
0.48,6.092,386.381,-20.849,27.84,0.1248,11.8,21.4119,54.2,79.9357,"N"
0.48,5.592,406.959,-20.6014,71.64,0.3319,19.07,21.4119,54.2,79.9357,"N"
0.48,5.542,449.852,-18.1612,53.93,0.2651,18.01,21.4119,54.2,79.9357,"N"
0.48,5.346,514.476,-15.8125,67.44,0.2966,21.08,21.4119,54.2,79.9357,"N"
0.48,5.08,586.761,-9.3315,184.84,0.9777,27.83,21.4119,54.2,79.9357,"N"
0.48,5.213,658.013,-3.5413,270.86,1.1367,37.04,21.4119,54.2,79.9357,"N"
0.48,5.058,753.103,3.4306,188.61,0.8778,24.09,21.4119,54.2,79.9357,"N"
0.48,4.732,833.368,19.4244,220.15,1.0684,30.57,21.4119,54.2,79.9357,"N"
0.48,3.679,878.779,18.8699,44.4,0.2212,9.26,21.4119,54.2,79.9357,"N"
0.04,1.551,898.926,15.6198,11.64,0.0131,2.79,20.9219,57.4,60.1877,"N"
0.04,2.162,817.668,7.094,11.36,0.0277,0.61,20.9219,57.4,60.1877,"N"
0.04,3.547,732.977,-0.5972,72.93,0.3386,13.42,20.9219,57.4,60.1877,"N"
0.48,3.205,723.199,-3.9368,14.98,0.0089,1.29,21.4119,54.2,79.9357,"N"
0.48,2.892,716.178,-5.6873,12.63,0.0498,5.7,21.4119,54.2,79.9357,"N"
0.04,2.013,730.834,-3.0179,10.24,0.0331,9.19,20.9219,57.4,60.1877,"N"
0.59,-3.08,385.174,-42.5608,1.03,0.0014,0,27.1993,44.47,86.1034,"W"
0.59,0.457,319.705,-42.1644,18.07,0.0929,0.29,27.1993,44.47,86.1034,"W"
0.59,4.309,245.412,-41.5345,8.79,0.0109,3.47,27.1993,44.47,86.1034,"W"
0.59,3.977,281.027,-40.442,7.28,0.0248,3.31,27.1993,44.47,86.1034,"W"
0.59,4.289,268.465,-38.9414,2.21,0.008,3.58,27.1993,44.47,86.1034,"W"
0.59,4.055,279.348,-41.7951,3.92,9e-04,2.2,27.1993,44.47,86.1034,"W"
0.59,2.651,343.14,-43.5894,4.59,0.0169,0,27.1993,44.47,86.1034,"W"
0.59,1.815,391.936,-42.2907,3.02,0.014,0.57,27.1993,44.47,86.1034,"W"
0.59,2.547,408.168,-43.5199,1.73,0,3.83,27.1993,44.47,86.1034,"W"
0.59,2.048,463.047,-38.492,2.48,0.0233,3.07,27.1993,44.47,86.1034,"W"
0.59,4.657,411.629,-36.3484,7.64,0.0327,4.5,27.1993,44.47,86.1034,"W"
0.59,7.237,337.855,-48.2941,28.89,0.1261,6.97,27.1993,44.47,86.1034,"W"
0.59,10.366,240.308,-51.4194,44.58,0.1464,16.43,27.1993,44.47,86.1034,"W"
0.59,8.716,278.901,-53.4625,17.22,0.0414,3.05,27.1993,44.47,86.1034,"W"
0.59,6.292,336.358,-53.2439,5.53,0.0182,4.28,27.1993,44.47,86.1034,"W"
0.59,4.96,360.231,-48.1644,12.53,0.0444,6.04,27.1993,44.47,86.1034,"W"
0.59,6.308,306.179,-45.7008,26.17,0.0693,7.71,27.1993,44.47,86.1034,"W"
0.59,4.902,340.969,-45.2485,10.71,0.04,2.59,27.1993,44.47,86.1034,"W"
0.59,5.452,317.575,-46.7274,3.57,0,4.4,27.1993,44.47,86.1034,"W"
0.59,0.758,433.82,-40.1306,2.2,0.0146,3.56,27.1993,44.47,86.1034,"W"
0.59,-2.733,478.968,-30.8599,1.36,0.0238,1.82,27.1993,44.47,86.1034,"W"
0.59,-2.068,389.597,-24.7891,0.64,1e-04,0,27.1993,44.47,86.1034,"W"
0.59,-4.357,450.545,-28.8227,0.25,0,0,27.1993,44.47,86.1034,"W"
0.59,-2.013,426.53,-26.9328,0.98,0,1.75,27.1993,44.47,86.1034,"W"
0.59,-3.631,541.659,-18.2345,1.87,0.0022,3.05,27.1993,44.47,86.1034,"W"
0.59,-2.673,584.286,15.8203,4.18,0.0162,0.8,27.1993,44.47,86.1034,"W"
0.59,0.788,523.091,23.985,9.26,0.031,6.71,27.1993,44.47,86.1034,"W"
0.59,4.709,406.867,-11.4186,18.56,0.0665,20.21,27.1993,44.47,86.1034,"W"
0.59,4.155,409.889,-26.591,5.6,0.0314,10.97,27.1993,44.47,86.1034,"W"
0.59,-1.164,561.084,-27.7305,5.79,0.0212,1.74,27.1993,44.47,86.1034,"W"
0.59,5.3,360.159,-27.2268,50.06,0.2512,20.2,27.1993,44.47,86.1034,"W"
0.59,7.827,274.644,-18.3198,41.24,0.0911,32.32,27.1993,44.47,86.1034,"W"
0.59,7.885,253.947,-24.0002,13.24,0.0345,4.94,27.1993,44.47,86.1034,"W"
0.59,7.948,221.029,-33.0707,1.7,0.0044,0,27.1993,44.47,86.1034,"W"
0.59,6.74,221.395,-41.0522,0.71,0.006,2.47,27.1993,44.47,86.1034,"W"
0.59,6.372,202.686,-52.3731,0.44,9e-04,2.14,27.1993,44.47,86.1034,"W"
0.59,8.33,142.21,-64.3684,0.01,0,0,27.1993,44.47,86.1034,"W"
0.59,9.663,115.068,-80.0338,0.01,0,0.08,27.1993,44.47,86.1034,"W"
0.59,9.592,116.127,-86.1273,0.42,1e-04,0,27.1993,44.47,86.1034,"W"
0.79,1.051,371.119,-28.6476,1.03,7e-04,3.59,22.2821,58.71,95.1002,"W"
0.79,0.84,399.68,-25.4865,0.73,0,3.34,22.2821,58.71,95.1002,"W"
0.79,1.02,422.436,-18.8249,0.77,0.0077,4.54,22.2821,58.71,95.1002,"W"
0.79,0.988,455.245,-16.7785,7.19,0.0261,5.91,22.2821,58.71,95.1002,"W"
0.79,0.949,489.603,-15.9758,42.41,0.1765,6.71,22.2821,58.71,95.1002,"W"
0.79,1.795,502.998,-15.9317,5.59,0.0144,3.65,22.2821,58.71,95.1002,"W"
0.79,3.793,482.381,-17.1607,10.55,0.0593,5.84,22.2821,58.71,95.1002,"W"
0.79,5.265,458.341,-18.6366,39.08,0.3355,13.05,22.2821,58.71,95.1002,"W"
0.79,6.132,434.453,-19.2707,50.68,0.1827,7.77,22.2821,58.71,95.1002,"W"
0.48,5.987,431.978,-19.8614,121.92,0.5714,17.93,21.4119,54.2,79.9357,"N"
0.48,5.468,446.176,-19.7963,33.14,0.1568,8.29,21.4119,54.2,79.9357,"N"
0.48,5.353,473.375,-18.4036,81.23,0.2871,16.91,21.4119,54.2,79.9357,"N"
0.48,5.292,515.383,-17.7654,123.66,0.9554,26.15,21.4119,54.2,79.9357,"N"
0.48,5.015,576.923,-15.7803,347.61,1.24,41.02,21.4119,54.2,79.9357,"N"
0.48,4.875,648.859,-7.6543,178.53,0.8307,25.51,21.4119,54.2,79.9357,"N"
0.48,4.7,719.76,-0.7482,332.55,1.5093,40.65,21.4119,54.2,79.9357,"N"
0.48,4.426,774.4,7.6685,264.13,1.1063,29.49,21.4119,54.2,79.9357,"N"
0.04,3.985,812.661,12.352,119.32,0.3461,16.65,20.9219,57.4,60.1877,"N"
0.04,2.24,852.315,13.4259,18.01,0.028,3.78,20.9219,57.4,60.1877,"N"
0.04,1.829,822.885,4.5101,22.8,0.0644,1.36,20.9219,57.4,60.1877,"N"
0.04,4.072,713.604,-1.6702,353.92,2.1074,34.73,20.9219,57.4,60.1877,"N"
0.04,2.768,716.932,-2.2155,55.95,0.1354,3.01,20.9219,57.4,60.1877,"N"
0.04,2.61,698.169,-2.1778,18.81,0.0292,1.54,20.9219,57.4,60.1877,"N"
0.04,2.586,690.59,-3.7437,68.89,0.3026,17.2,20.9219,57.4,60.1877,"N"
0.59,2.199,237.679,-39.8409,1.81,0.0017,4.18,27.1993,44.47,86.1034,"W"
0.59,1.685,271.711,-37.9857,2.48,0.0061,0.62,27.1993,44.47,86.1034,"W"
0.59,-0.974,351.783,-30.9459,0.47,0.0059,0,27.1993,44.47,86.1034,"W"
0.59,-0.029,316.631,-18.8992,0.82,0.0026,2.63,27.1993,44.47,86.1034,"W"
0.59,-1.431,444.395,-37.7049,3.05,0.0076,0,27.1993,44.47,86.1034,"W"
0.59,-3.659,602.107,-40.559,5.18,0,0,27.1993,44.47,86.1034,"W"
0.59,3.586,419.639,-49.9848,12.85,0.0428,1.11,27.1993,44.47,86.1034,"W"
0.59,-3.11,624.267,-51.4519,1.74,0.0024,0,27.1993,44.47,86.1034,"W"
0.59,-6.609,729.696,-44.1802,0.51,5e-04,0,27.1993,44.47,86.1034,"W"
0.59,-4.24,657.241,-32.7105,1.07,0.0148,0,27.1993,44.47,86.1034,"W"
0.59,-2.893,613.044,-29.848,1.12,0,0,27.1993,44.47,86.1034,"W"
0.59,-2.164,587.746,-29.4397,1.14,0.0035,0,27.1993,44.47,86.1034,"W"
0.59,-1.564,568.804,-27.9182,1.26,0.0033,0,27.1993,44.47,86.1034,"W"
0.59,-3.11,601.36,-20.7313,0.11,0,0,27.1993,44.47,86.1034,"W"
0.59,-1.768,498.38,-17.3446,0.25,0,1.85,27.1993,44.47,86.1034,"W"
0.59,-2.884,433.472,-16.8091,0.33,0.006,4.23,27.1993,44.47,86.1034,"W"
0.59,-3.362,439.101,-21.0061,2.1,0.0087,7.33,27.1993,44.47,86.1034,"W"
0.59,-6.913,597.903,-26.6799,0.07,0,0.81,27.1993,44.47,86.1034,"W"
0.59,-4.928,605.068,-18.0203,1.47,0.005,0,27.1993,44.47,86.1034,"W"
0.59,-1.15,555.526,-6.2631,6.46,0.009,1.21,27.1993,44.47,86.1034,"W"
0.59,5.468,395.885,-1.6092,12.17,0.0328,8.83,27.1993,44.47,86.1034,"W"
0.59,8.422,308.601,-27.3612,1584.62,6.2654,142.72,27.1993,44.47,86.1034,"W"
0.59,4.783,395.602,-9.9295,81.21,0.2152,30.37,27.1993,44.47,86.1034,"W"
0.59,6.251,334.481,-17.8143,15.86,0.073,16.33,27.1993,44.47,86.1034,"W"
0.59,9.084,240.308,-28.0414,26.25,0.0343,15.6,27.1993,44.47,86.1034,"W"
0.59,9.011,231.557,-17.0444,5.9,0.0127,3.58,27.1993,44.47,86.1034,"W"
0.59,9.061,212.745,-25.2162,2.41,0.0055,2.65,27.1993,44.47,86.1034,"W"
0.59,8.544,195.365,-30.8448,0.46,0.0011,0,27.1993,44.47,86.1034,"W"
0.59,8.251,174.385,-34.2979,0.18,4e-04,0,27.1993,44.47,86.1034,"W"
0.59,7.855,164.345,-50.6603,0.06,1e-04,0,27.1993,44.47,86.1034,"W"
0.59,8.805,142.444,-61.1737,0.01,0,0,27.1993,44.47,86.1034,"W"
0.59,6.667,189.418,-73.0687,0,0,0,27.1993,44.47,86.1034,"W"
0.79,0.849,394.32,-26.2275,0.91,0.0029,0,22.2821,58.71,95.1002,"W"
0.79,0.345,428.957,-20.8016,0.51,0.002,1.08,22.2821,58.71,95.1002,"W"
0.79,-0.156,468.996,-16.6002,0.67,0.0031,2.45,22.2821,58.71,95.1002,"W"
0.79,-0.386,506.742,-14.4661,1.71,0.0089,0.94,22.2821,58.71,95.1002,"W"
0.79,-0.097,535.688,-10.2782,1.25,0.0028,3.78,22.2821,58.71,95.1002,"W"
0.79,0.973,550.549,-8.0426,4.61,0.0098,2.56,22.2821,58.71,95.1002,"W"
0.79,2.5,554.517,-11.055,13.8,0.0744,1.8,22.2821,58.71,95.1002,"W"
0.79,4.197,543.799,-15.9815,35.69,0.0943,14.07,22.2821,58.71,95.1002,"W"
0.48,5.588,520.645,-19.2943,70.2,0.5995,20.02,21.4119,54.2,79.9357,"N"
0.79,5.651,506.756,-19.8913,205.81,0.7723,35.05,22.2821,58.71,95.1002,"W"
0.48,5.188,502.998,-19.2746,97.03,0.4487,26.55,21.4119,54.2,79.9357,"N"
0.48,4.873,514.116,-18.7065,78.95,0.3561,20.99,21.4119,54.2,79.9357,"N"
0.04,4.812,541.927,-18.0831,154.25,0.5474,18.99,20.9219,57.4,60.1877,"N"
0.04,4.799,589.784,-16.6423,164.08,0.7118,21.99,20.9219,57.4,60.1877,"N"
0.04,4.701,651.593,-10.1359,164.26,0.6925,18.84,20.9219,57.4,60.1877,"N"
0.04,4.388,712.051,-4.489,303.27,1.2226,34.15,20.9219,57.4,60.1877,"N"
0.04,3.847,759.594,2.4986,180.27,0.6658,24.39,20.9219,57.4,60.1877,"N"
0.04,3.43,800.715,13.7485,107.61,0.4829,17.92,20.9219,57.4,60.1877,"N"
0.04,3.309,807.347,16.6254,109.41,0.3599,18.36,20.9219,57.4,60.1877,"N"
0.04,2.419,801.458,7.1804,57.54,0.2215,13.12,20.9219,57.4,60.1877,"N"
